ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
202585_s_at	0.02136	2.34e-04	-5.775947	0.96456	-0.8377919	NFX1	nuclear transcription factor, X-box binding 1
215910_s_at	0.02136	2.35e-04	-5.774346	0.96254	-1.2496788	FNDC3A	fibronectin type III domain containing 3A
40829_at	0.02136	2.35e-04	5.774098	0.96223	0.7659745	WDTC1	WD and tetratricopeptide repeats 1
203357_s_at	0.02136	2.35e-04	-5.773178	0.96108	-0.7745745	CAPN7	calpain 7
201856_s_at	0.02179	2.42e-04	-5.750964	0.93309	-0.6393114	ZFR	zinc finger RNA binding protein
201726_at	0.02179	2.42e-04	5.750178	0.9321	0.5656683	ELAVL1	ELAV like RNA binding protein 1
200954_at	0.02179	2.43e-04	5.748428	0.92989	0.7275768	ATP6V0C	ATPase H+ transporting V0 subunit c
212362_at	0.02183	2.44e-04	-5.743386	0.92353	-1.6680413	ATP2A2	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2
200828_s_at	0.02183	2.45e-04	-5.740928	0.92043	-0.4481796	ZNF207	zinc finger protein 207
203539_s_at	0.02195	2.47e-04	5.733559	0.91111	0.4226001	GFAP	glial fibrillary acidic protein
210385_s_at	0.02196	2.49e-04	-5.728661	0.90492	-0.9229065	ERAP1	endoplasmic reticulum aminopeptidase 1
213038_at	0.02196	2.50e-04	5.725788	0.90129	0.9431697	RNF19B	ring finger protein 19B
215330_at	0.02196	2.50e-04	-5.723992	0.89901	-1.6215682		
210984_x_at	0.02212	2.53e-04	-5.71536	0.88808	-0.6990383	EGFR	epidermal growth factor receptor
217881_s_at	0.02233	2.57e-04	-5.703683	0.87328	-0.6484577	CDC27	cell division cycle 27
210676_x_at	0.02233	2.58e-04	-5.70059	0.86935	-0.9689308	RGPD6///RGPD8///RGPD3///RGPD4///RGPD5	RANBP2-like and GRIP domain containing 6///RANBP2-like and GRIP domain containing 8///RANBP2-like and GRIP domain containing 3///RANBP2-like and GRIP domain containing 4///RANBP2-like and GRIP domain containing 5
218175_at	0.02233	2.60e-04	5.696422	0.86406	0.732644	CCDC92	coiled-coil domain containing 92
211450_s_at	0.02233	2.61e-04	-5.692698	0.85933	-0.9843436	MSH6	mutS homolog 6
211015_s_at	0.02233	2.61e-04	-5.692666	0.85929	-0.5309128	HSPA4	heat shock protein family A (Hsp70) member 4
214879_x_at	0.02233	2.62e-04	5.69024	0.85621	0.5636574	USF2	upstream transcription factor 2, c-fos interacting
212037_at	0.02247	2.64e-04	-5.682769	0.84671	-0.4252128	PNN	pinin, desmosome associated protein
218887_at	0.02259	2.67e-04	5.6755	0.83746	0.9273027	MRPL2	mitochondrial ribosomal protein L2
207185_at	0.02261	2.68e-04	5.671994	0.83299	0.3839017	SLC10A1	solute carrier family 10 member 1
212381_at	0.02273	2.72e-04	-5.660686	0.81858	-0.9257087	USP24	ubiquitin specific peptidase 24
219002_at	0.02273	2.74e-04	-5.654696	0.81093	-0.5716929	FASTKD1	FAST kinase domains 1
217208_s_at	0.02273	2.74e-04	-5.654414	0.81057	-1.1524025	DLG1	discs large MAGUK scaffold protein 1
211396_at	0.02273	2.74e-04	5.653953	0.80998	0.4506504	FCGR2C	Fc fragment of IgG receptor IIc (gene/pseudogene)
221194_s_at	0.02273	2.74e-04	-5.653689	0.80965	-0.7333646	TBC1D3P1-DHX40P1///RNFT1	TBC1D3P1-DHX40P1 readthrough, transcribed pseudogene///ring finger protein, transmembrane 1
202374_s_at	0.02278	2.76e-04	-5.649034	0.8037	-0.5004969	RAB3GAP2///AURKAPS1	RAB3 GTPase activating non-catalytic protein subunit 2///aurora kinase A pseudogene 1
203555_at	0.02283	2.79e-04	5.641357	0.79389	0.5443267	PTPN18	protein tyrosine phosphatase, non-receptor type 18
204143_s_at	0.02283	2.79e-04	-5.640357	0.79261	-0.8872864	ENOSF1	enolase superfamily member 1
1316_at	0.02283	2.80e-04	5.638213	0.78987	0.4340644	THRA	thyroid hormone receptor, alpha
217309_s_at	0.02283	2.81e-04	-5.636206	0.7873	-0.8958571	DSCR3	DSCR3 arrestin fold containing
213286_at	0.02327	2.87e-04	-5.61824	0.76429	-0.607788	ZFR	zinc finger RNA binding protein
218013_x_at	0.02327	2.90e-04	-5.611398	0.75551	-0.7986564	DCTN4	dynactin subunit 4
206123_at	0.02327	2.90e-04	5.611338	0.75544	0.5007928	LLGL1	LLGL1, scribble cell polarity complex component
204312_x_at	0.02327	2.90e-04	-5.610748	0.75468	-0.8010556	CREB1	cAMP responsive element binding protein 1
211561_x_at	0.02329	2.93e-04	-5.604139	0.74619	-1.0452154	MAPK14	mitogen-activated protein kinase 14
206649_s_at	0.02329	2.94e-04	5.600188	0.74112	0.5700156	TFE3	transcription factor binding to IGHM enhancer 3
36994_at	0.02329	2.95e-04	5.598014	0.73832	0.6340424	ATP6V0C	ATPase H+ transporting V0 subunit c
206220_s_at	0.02329	2.96e-04	-5.595471	0.73505	-0.645045	RASA3	RAS p21 protein activator 3
218268_at	0.02329	2.96e-04	-5.59481	0.7342	-0.4473442	TBC1D15	TBC1 domain family member 15
212515_s_at	0.02329	2.97e-04	-5.593656	0.73272	-0.5266292	DDX3X	DEAD-box helicase 3, X-linked
209636_at	0.02343	3.00e-04	5.586413	0.7234	0.4136478	NFKB2	nuclear factor kappa B subunit 2
208325_s_at	0.02356	3.02e-04	-5.579554	0.71457	-1.0106965	AKAP13	A-kinase anchoring protein 13
218812_s_at	0.02363	3.06e-04	5.571012	0.70355	0.7372102	ORAI2	ORAI calcium release-activated calcium modulator 2
219919_s_at	0.02363	3.06e-04	5.570566	0.70298	0.405627	SSH3	slingshot protein phosphatase 3
219665_at	0.02363	3.07e-04	5.569477	0.70157	0.4317255	NUDT18	nudix hydrolase 18
215528_at	0.02364	3.08e-04	-5.56472	0.69544	-0.6465273		
216392_s_at	0.02364	3.09e-04	-5.563776	0.69422	-0.6335829	SEC23IP	SEC23 interacting protein
214962_s_at	0.02367	3.12e-04	-5.556368	0.68465	-0.6072922	NUP160	nucleoporin 160
202734_at	0.02367	3.13e-04	5.554353	0.68205	0.4977993	TRIP10	thyroid hormone receptor interactor 10
211124_s_at	0.02367	3.15e-04	-5.548801	0.67487	-1.7435753	KITLG	KIT ligand
39854_r_at	0.02367	3.15e-04	5.548423	0.67438	0.5954673	PNPLA2	patatin like phospholipase domain containing 2
213673_x_at	0.02367	3.17e-04	5.545138	0.67013	0.3477771	NENF	neudesin neurotrophic factor
205018_s_at	0.02367	3.17e-04	-5.544463	0.66926	-1.2453649	MBNL2	muscleblind like splicing regulator 2
212266_s_at	0.02367	3.18e-04	-5.540662	0.66434	-0.647516	SRSF5	serine and arginine rich splicing factor 5
221965_at	0.02367	3.20e-04	-5.537054	0.65967	-0.5760441		
220036_s_at	0.02367	3.20e-04	5.536384	0.6588	0.4828967	LMBR1L	limb development membrane protein 1 like
203926_x_at	0.02367	3.21e-04	5.534324	0.65613	0.3507959	ATP5D	ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit
36004_at	0.02367	3.22e-04	5.531291	0.6522	0.3614243	IKBKG	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase gamma
214080_x_at	0.02367	3.23e-04	5.530218	0.65081	0.680766	PRKCSH	protein kinase C substrate 80K-H
212849_at	0.02367	3.23e-04	5.529904	0.6504	0.4633839	AXIN1	axin 1
219194_at	0.02371	3.25e-04	5.526085	0.64545	0.4699004	SEMA4G	semaphorin 4G
220055_at	0.02371	3.26e-04	-5.523835	0.64253	-0.5281553	ZNF287	zinc finger protein 287
212036_s_at	0.02372	3.27e-04	-5.520943	0.63878	-0.5834584	PNN	pinin, desmosome associated protein
212763_at	0.02388	3.31e-04	-5.511682	0.62675	-0.5073341	CAMSAP2	calmodulin regulated spectrin associated protein family member 2
200956_s_at	0.02388	3.31e-04	-5.511011	0.62588	-0.547079	SSRP1	structure specific recognition protein 1
208316_s_at	0.02392	3.34e-04	-5.505061	0.61815	-0.7749127	OCRL	OCRL, inositol polyphosphate-5-phosphatase
215424_s_at	0.02392	3.34e-04	-5.50452	0.61745	-0.3844965	SNW1	SNW domain containing 1
219207_at	0.02392	3.35e-04	-5.502363	0.61464	-0.4944225	EDC3	enhancer of mRNA decapping 3
204819_at	0.02413	3.39e-04	5.493202	0.60272	0.6407084	FGD1	FYVE, RhoGEF and PH domain containing 1
212878_s_at	0.02413	3.40e-04	-5.491049	0.59992	-0.5465358	KLC1	kinesin light chain 1
210449_x_at	0.02424	3.43e-04	-5.483992	0.59072	-0.9944044	MAPK14	mitogen-activated protein kinase 14
216521_s_at	0.02424	3.45e-04	-5.480585	0.58628	-0.7841942	BRCC3	BRCA1/BRCA2-containing complex subunit 3
200760_s_at	0.02424	3.45e-04	-5.480488	0.58615	-0.5626667	ARL6IP5	ADP ribosylation factor like GTPase 6 interacting protein 5
202884_s_at	0.02424	3.47e-04	-5.47655	0.58101	-0.4781624	PPP2R1B	protein phosphatase 2 scaffold subunit Abeta
203792_x_at	0.02424	3.47e-04	5.47569	0.57989	0.6689617	PCGF2	polycomb group ring finger 2
208676_s_at	0.0243	3.49e-04	5.471515	0.57444	0.3981947	PA2G4	proliferation-associated 2G4
210635_s_at	0.0244	3.53e-04	-5.464058	0.5647	-1.1757375	KLHL20	kelch like family member 20
200868_s_at	0.0244	3.53e-04	-5.463734	0.56428	-0.3948525	RNF114	ring finger protein 114
220589_s_at	0.0246	3.57e-04	-5.455417	0.55341	-0.5936784	LOC100507424///ITFG2	uncharacterized LOC100507424///integrin alpha FG-GAP repeat containing 2
214102_at	0.02466	3.60e-04	-5.449417	0.54555	-1.1715079		
31637_s_at	0.02466	3.60e-04	5.448117	0.54385	0.7973829	NR1D1///THRA	nuclear receptor subfamily 1 group D member 1///thyroid hormone receptor, alpha
212272_at	0.02466	3.61e-04	-5.446423	0.54163	-1.4600382	LPIN1	lipin 1
212948_at	0.02466	3.62e-04	5.444336	0.5389	0.6163067	CAMTA2	calmodulin binding transcription activator 2
202137_s_at	0.0247	3.64e-04	-5.44072	0.53416	-0.4980068	ZMYND11	zinc finger MYND-type containing 11
215737_x_at	0.02477	3.66e-04	5.436582	0.52874	0.4147804	USF2	upstream transcription factor 2, c-fos interacting
221842_s_at	0.02478	3.67e-04	-5.433904	0.52523	-0.3635477	LOC100506639///ZNF131	uncharacterized LOC100506639///zinc finger protein 131
203118_at	0.02479	3.68e-04	5.431399	0.52194	0.5093369	PCSK7	proprotein convertase subtilisin/kexin type 7
203305_at	0.02505	3.73e-04	5.42122	0.50858	0.3222577	F13A1	coagulation factor XIII A chain
201480_s_at	0.02524	3.77e-04	5.413285	0.49815	0.4362499	SUPT5H	SPT5 homolog, DSIF elongation factor subunit
202426_s_at	0.02532	3.80e-04	5.408785	0.49223	0.6582773	RXRA	retinoid X receptor alpha
217759_at	0.02571	3.87e-04	-5.395167	0.4743	-0.3681579	TRIM44	tripartite motif containing 44
213500_at	0.02576	3.89e-04	-5.391421	0.46937	-0.5079997		
209919_x_at	0.02576	3.90e-04	5.389337	0.46662	0.5679164	GGT2///GGTLC1///GGTLC2///GGT1	gamma-glutamyltransferase 2///gamma-glutamyltransferase light chain 1///gamma-glutamyltransferase light chain 2///gamma-glutamyltransferase 1
201151_s_at	0.02614	3.97e-04	-5.376122	0.44918	-1.0493111	MBNL1	muscleblind like splicing regulator 1
211317_s_at	0.02631	4.02e-04	-5.367121	0.43729	-0.885637	CFLAR	CASP8 and FADD like apoptosis regulator
213095_x_at	0.02631	4.02e-04	5.365813	0.43556	0.4175088	AIF1	allograft inflammatory factor 1
208953_at	0.02631	4.05e-04	-5.361275	0.42955	-0.5110688	LARP4B	La ribonucleoprotein domain family member 4B
214513_s_at	0.02631	4.05e-04	-5.361134	0.42937	-0.7955622	CREB1	cAMP responsive element binding protein 1
202561_at	0.02631	4.06e-04	-5.359581	0.42731	-0.3814488	TNKS	tankyrase
208055_s_at	0.02631	4.08e-04	-5.355298	0.42164	-0.9109058	HERC4	HECT and RLD domain containing E3 ubiquitin protein ligase 4
215372_x_at	0.02631	4.09e-04	-5.354296	0.42032	-0.5946298	MAGI1	membrane associated guanylate kinase, WW and PDZ domain containing 1
217202_s_at	0.02631	4.10e-04	-5.352059	0.41735	-1.5065962	GLUL	glutamate-ammonia ligase
218029_at	0.02631	4.11e-04	5.349981	0.4146	0.6812099	FAM65A	family with sequence similarity 65 member A
211540_s_at	0.02631	4.12e-04	-5.348045	0.41204	-0.5251372	RB1	RB transcriptional corepressor 1
207050_at	0.02631	4.12e-04	-5.34718	0.41089	-0.4571402	CACNA2D1	calcium voltage-gated channel auxiliary subunit alpha2delta 1
213905_x_at	0.02631	4.14e-04	5.344908	0.40788	1.2874708	BGN	biglycan
218430_s_at	0.02631	4.16e-04	-5.341032	0.40274	-0.6983068	RFX7	regulatory factor X7
202970_at	0.02631	4.18e-04	5.337797	0.39845	0.6042444	DYRK2	dual specificity tyrosine phosphorylation regulated kinase 2
201504_s_at	0.02631	4.18e-04	-5.336766	0.39708	-0.577837	TSN	translin
201320_at	0.02631	4.19e-04	5.335891	0.39592	0.7662891	SMARCC2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2
208047_s_at	0.02631	4.21e-04	-5.332226	0.39105	-0.9835493	NAB1	NGFI-A binding protein 1
AFFX-HUMISGF3A/M97935_MA_at	0.02631	4.21e-04	-5.331982	0.39073	-1.2252719	STAT1	signal transducer and activator of transcription 1
213091_at	0.02631	4.22e-04	5.330956	0.38937	0.4105776	CRTC1	CREB regulated transcription coactivator 1
38043_at	0.02634	4.23e-04	5.328143	0.38563	0.6951141	FAM3A	family with sequence similarity 3 member A
219008_at	0.02636	4.25e-04	-5.325548	0.38218	-0.5658856	LDAH	lipid droplet associated hydrolase
203055_s_at	0.02647	4.28e-04	5.320345	0.37527	0.407431	LOC100505585///ARHGEF1	uncharacterized LOC100505585///Rho guanine nucleotide exchange factor 1
207688_s_at	0.02685	4.35e-04	5.30769	0.35843	0.8916516	INHBC	inhibin beta C subunit
209435_s_at	0.02688	4.37e-04	5.304855	0.35465	0.7066723	ARHGEF2	Rho/Rac guanine nucleotide exchange factor 2
215085_x_at	0.02729	4.45e-04	5.29162	0.33701	0.3327169	DLEC1	deleted in lung and esophageal cancer 1
212759_s_at	0.02732	4.46e-04	5.288873	0.33334	0.8411272	TCF7L2	transcription factor 7 like 2
217970_s_at	0.02767	4.53e-04	-5.27746	0.3181	-0.3959592	CNOT6	CCR4-NOT transcription complex subunit 6
213605_s_at	0.02784	4.57e-04	-5.27097	0.30942	-1.292147		
222157_s_at	0.02801	4.61e-04	-5.264412	0.30065	-0.6974522	WDR48	WD repeat domain 48
216981_x_at	0.02822	4.66e-04	5.2569	0.29059	0.5225265	SPN	sialophorin
209152_s_at	0.02832	4.71e-04	5.249457	0.28061	0.6216767	TCF3	transcription factor 3
209381_x_at	0.02832	4.71e-04	5.249202	0.28027	1.1265589	SF3A2	splicing factor 3a subunit 2
209363_s_at	0.02832	4.72e-04	-5.248587	0.27945	-0.4748681	LOC101928625///MED21	uncharacterized LOC101928625///mediator complex subunit 21
206053_at	0.02848	4.76e-04	-5.242427	0.27118	-0.5135212	ZNF510	zinc finger protein 510
207943_x_at	0.02848	4.79e-04	5.237096	0.26402	0.459009	PLAGL1	PLAG1 like zinc finger 1
218874_s_at	0.02848	4.80e-04	5.23608	0.26266	0.5065405	ATAT1	alpha tubulin acetyltransferase 1
213747_at	0.02848	4.82e-04	-5.233314	0.25894	-1.2217245	AZIN1	antizyme inhibitor 1
203652_at	0.02848	4.84e-04	5.230033	0.25454	0.4270114	MAP3K11	mitogen-activated protein kinase kinase kinase 11
206695_x_at	0.02848	4.84e-04	-5.229067	0.25324	-0.8841203	ZNF43	zinc finger protein 43
205868_s_at	0.02848	4.85e-04	-5.228682	0.25272	-1.049835	PTPN11	protein tyrosine phosphatase, non-receptor type 11
206829_x_at	0.02848	4.85e-04	-5.228615	0.25263	-0.5686017	ZNF430	zinc finger protein 430
202310_s_at	0.02859	4.90e-04	5.220701	0.24199	0.4044303	COL1A1	collagen type I alpha 1 chain
201988_s_at	0.02859	4.90e-04	-5.220369	0.24154	-0.520972	CREBL2	cAMP responsive element binding protein like 2
209789_at	0.02859	4.91e-04	5.218482	0.239	0.850401	CORO2B	coronin 2B
201196_s_at	0.02859	4.92e-04	-5.218258	0.2387	-0.6540644	AMD1	adenosylmethionine decarboxylase 1
208720_s_at	0.02871	4.95e-04	-5.213165	0.23184	-0.3893054	RBM39	RNA binding motif protein 39
203526_s_at	0.02875	4.98e-04	-5.20906	0.22631	-0.7919535	APC	APC, WNT signaling pathway regulator
202898_at	0.02875	4.99e-04	5.206892	0.22339	1.2085855	SDC3	syndecan 3
203503_s_at	0.02875	5.02e-04	5.203234	0.21846	0.3768828	PEX14	peroxisomal biogenesis factor 14
201330_at	0.02875	5.02e-04	-5.202766	0.21783	-0.3516087	RARS	arginyl-tRNA synthetase
207163_s_at	0.02875	5.02e-04	5.202668	0.2177	0.6156815	AKT1	AKT serine/threonine kinase 1
211932_at	0.02875	5.03e-04	-5.20102	0.21547	-0.5434385	HNRNPA3	heterogeneous nuclear ribonucleoprotein A3
211465_x_at	0.02889	5.07e-04	5.195534	0.20807	0.4006728	FUT6	fucosyltransferase 6
203086_at	0.02901	5.11e-04	-5.190591	0.2014	-0.6246349	KIF2A	kinesin family member 2A
208943_s_at	0.02918	5.15e-04	-5.184575	0.19327	-0.3674942	SEC62	SEC62 homolog, preprotein translocation factor
202444_s_at	0.02922	5.20e-04	-5.177487	0.18369	-1.4123161	ERLIN1	ER lipid raft associated 1
211531_x_at	0.02922	5.22e-04	5.1744	0.17952	0.5815142	PRB1	proline rich protein BstNI subfamily 1
220007_at	0.02922	5.22e-04	-5.173859	0.17878	-0.5433068	METTL8	methyltransferase like 8
203547_at	0.02922	5.23e-04	5.172368	0.17677	0.4138251	CD4	CD4 molecule
210361_s_at	0.02922	5.24e-04	5.17186	0.17608	0.453645	ELF2	E74 like ETS transcription factor 2
205822_s_at	0.02922	5.24e-04	-5.171203	0.17519	-1.4126396	HMGCS1	3-hydroxy-3-methylglutaryl-CoA synthase 1
205867_at	0.02922	5.25e-04	-5.1704	0.1741	-1.064049	PTPN11	protein tyrosine phosphatase, non-receptor type 11
218141_at	0.02922	5.26e-04	5.168794	0.17193	0.509632	UBE2O	ubiquitin conjugating enzyme E2 O
215023_s_at	0.02942	5.31e-04	-5.161537	0.1621	-0.5614729	PEX1	peroxisomal biogenesis factor 1
210285_x_at	0.02942	5.32e-04	-5.160227	0.16033	-0.8255738	WTAP	Wilms tumor 1 associated protein
215791_at	0.02945	5.34e-04	-5.15767	0.15686	-1.1709421		
219843_at	0.02949	5.38e-04	-5.152937	0.15044	-0.4116652	IPP	intracisternal A particle-promoted polypeptide
564_at	0.02949	5.39e-04	5.151379	0.14833	0.6339072	GNA11	G protein subunit alpha 11
208039_at	0.02949	5.40e-04	5.14987	0.14628	0.3195727	SLC9A2	solute carrier family 9 member A2
203380_x_at	0.02949	5.40e-04	-5.149666	0.14601	-0.4587825	SRSF5	serine and arginine rich splicing factor 5
210930_s_at	0.02957	5.43e-04	-5.145995	0.14102	-0.8047201	ERBB2	erb-b2 receptor tyrosine kinase 2
212287_at	0.02961	5.45e-04	-5.143188	0.13721	-0.4938504	SUZ12	SUZ12 polycomb repressive complex 2 subunit
217992_s_at	0.02973	5.48e-04	5.138516	0.13087	0.6453716	EFHD2	EF-hand domain family member D2
212286_at	0.02973	5.52e-04	-5.134109	0.12488	-0.9738751	ANKRD12	ankyrin repeat domain 12
211064_at	0.02973	5.53e-04	-5.131918	0.1219	-0.497571	ZNF493	zinc finger protein 493
214499_s_at	0.02973	5.54e-04	-5.130635	0.12015	-0.7092256	BCLAF1	BCL2 associated transcription factor 1
202558_s_at	0.02973	5.55e-04	-5.1294	0.11847	-0.778237	HSPA13	heat shock protein family A (Hsp70) member 13
218713_at	0.02973	5.55e-04	-5.129359	0.11842	-0.405978	ICE2	interactor of little elongation complex ELL subunit 2
222351_at	0.02973	5.57e-04	-5.127971	0.11653	-0.3838387	PPP2R1B	protein phosphatase 2 scaffold subunit Abeta
217873_at	0.02973	5.58e-04	-5.126186	0.1141	-0.4635653	CAB39	calcium binding protein 39
215723_s_at	0.02977	5.61e-04	-5.121986	0.10839	-0.7542122	PLD1	phospholipase D1
214738_s_at	0.02977	5.61e-04	-5.121761	0.10808	-0.8889319	NEK9	NIMA related kinase 9
209136_s_at	0.02988	5.67e-04	-5.114521	0.09822	-1.1026898	USP10	ubiquitin specific peptidase 10
211888_x_at	0.02988	5.67e-04	5.114126	0.09768	0.4891088	CASP10	caspase 10
203843_at	0.02988	5.67e-04	-5.113926	0.09741	-0.4566156	RPS6KA3	ribosomal protein S6 kinase A3
32836_at	0.03003	5.72e-04	5.108598	0.09015	0.7242951	AGPAT1	1-acylglycerol-3-phosphate O-acyltransferase 1
208704_x_at	0.03011	5.74e-04	5.105176	0.08548	0.367689	APLP2	amyloid beta precursor like protein 2
210178_x_at	0.03019	5.77e-04	-5.101387	0.08031	-0.5756557	SRSF10	serine and arginine rich splicing factor 10
213117_at	0.03026	5.81e-04	-5.096425	0.07354	-0.4055962	KLHL9	kelch like family member 9
220818_s_at	0.03026	5.86e-04	5.090215	0.06506	0.8969412	TRPC4	transient receptor potential cation channel subfamily C member 4
208442_s_at	0.03026	5.87e-04	-5.089346	0.06387	-0.8764216	ATM	ATM serine/threonine kinase
201449_at	0.03026	5.88e-04	-5.088726	0.06302	-0.5953029	TIA1	TIA1 cytotoxic granule-associated RNA binding protein
206474_at	0.03026	5.88e-04	-5.088501	0.06271	-0.9008615	CDK17	cyclin dependent kinase 17
208858_s_at	0.03026	5.88e-04	5.088042	0.06209	0.7363574	ESYT1	extended synaptotagmin 1
204383_at	0.03026	5.89e-04	5.087493	0.06134	0.3200619	TSSK2///DGCR14	testis specific serine kinase 2///DiGeorge syndrome critical region gene 14
204088_at	0.03026	5.89e-04	-5.086421	0.05987	-0.6007046	P2RX4	purinergic receptor P2X 4
211749_s_at	0.03037	5.96e-04	-5.078349	0.04883	-0.7483183	VAMP3	vesicle associated membrane protein 3
213104_at	0.03037	5.98e-04	5.07618	0.04586	0.3545826	TSR3	TSR3, acp transferase ribosome maturation factor
222371_at	0.03037	5.99e-04	-5.074471	0.04352	-1.3663804		
203003_at	0.03037	6.00e-04	5.073999	0.04288	0.4713667	MEF2D	myocyte enhancer factor 2D
217708_x_at	0.03037	6.01e-04	5.072161	0.04036	0.4817976		
209126_x_at	0.03037	6.02e-04	5.071665	0.03968	0.3038585	KRT6B	keratin 6B
221003_s_at	0.03037	6.03e-04	-5.069837	0.03718	-0.6109435	CAB39L	calcium binding protein 39 like
207614_s_at	0.03037	6.03e-04	-5.069832	0.03717	-0.4743038	CUL1	cullin 1
207978_s_at	0.03037	6.04e-04	-5.068342	0.03513	-1.4787041	NR4A3	nuclear receptor subfamily 4 group A member 3
203134_at	0.03037	6.06e-04	-5.066193	0.03219	-0.6458743	PICALM	phosphatidylinositol binding clathrin assembly protein
218661_at	0.03037	6.07e-04	5.065386	0.03108	0.4548183	NAA60	N(alpha)-acetyltransferase 60, NatF catalytic subunit
213031_s_at	0.03037	6.09e-04	-5.062616	0.02729	-0.4107948	WDR73	WD repeat domain 73
219897_at	0.03037	6.10e-04	5.061304	0.02549	0.4137231	RNF122	ring finger protein 122
222304_x_at	0.03037	6.11e-04	5.060876	0.0249	0.4015394	OR7E47P	olfactory receptor family 7 subfamily E member 47 pseudogene
208015_at	0.03038	6.14e-04	-5.056991	0.01957	-0.6120814	SMAD1	SMAD family member 1
207226_at	0.03038	6.14e-04	5.056681	0.01915	0.3748215	HIST1H2BN	histone cluster 1, H2bn
217920_at	0.03038	6.16e-04	-5.05527	0.01721	-0.6675927	MAN1A2	mannosidase alpha class 1A member 2
203355_s_at	0.03038	6.16e-04	-5.054402	0.01602	-0.8469364	PSD3	pleckstrin and Sec7 domain containing 3
208397_x_at	0.03046	6.19e-04	5.05071	0.01095	0.3430845	KCNJ5	potassium voltage-gated channel subfamily J member 5
201537_s_at	0.03067	6.25e-04	-5.044382	0.00227	-0.5170468	DUSP3	dual specificity phosphatase 3
