Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,Reactome Gene Sets,6,R-HSA-111885,Opioid Signalling,,-2.2,7.9,4.3,30284,76,151,3,2,1.1,5142|5534|5566,PDE4B|PPP3R1|PRKACA,-0.51
MyList,KEGG Pathway,24,hsa05214,Glioma,,-2.2,7.9,4.3,30284,76,151,3,2,1.1,595|5154|6654,CCND1|PDGFA|SOS1,-0.51
MyList,WikiPathways,27,WP5218,Extrafollicular and follicular B cell activation by SARS CoV 2,,-2.2,7.9,4.3,30284,76,151,3,2,1.1,604|718|7099,BCL6|C3|TLR4,-0.51
MyList,GO Biological Processes,19,GO:0071621,granulocyte chemotaxis,19_GO:0040011 locomotion,-2.2,7.9,4.3,30284,76,151,3,2,1.1,5142|6347|8729,PDE4B|CCL2|GBF1,-0.51
MyList,Reactome Gene Sets,6,R-HSA-9679191,Potential therapeutics for SARS,,-2.2,7.9,4.3,30284,76,151,3,2,1.1,2280|6654|8737,FKBP1A|SOS1|RIPK1,-0.51
MyList,GO Biological Processes,19,GO:0032481,positive regulation of type I interferon production,19_GO:0032501 multicellular organismal process,-2.2,7.9,4.3,30284,76,151,3,2,1.1,3329|7099|8780,HSPD1|TLR4|RIOK3,-0.51
MyList,GO Biological Processes,19,GO:0034620,cellular response to unfolded protein,19_GO:0050896 response to stimulus,-2.2,7.9,4.3,30284,76,151,3,2,1.1,595|3329|90993,CCND1|HSPD1|CREB3L1,-0.51
MyList,Reactome Gene Sets,6,R-HSA-193704,p75 NTR receptor-mediated signalling,,-2.2,7.9,4.3,30284,76,151,3,2,1.1,396|6654|7531,ARHGDIA|SOS1|YWHAE,-0.51
MyList,WikiPathways,27,WP4341,Non genomic actions of 1 25 dihydroxyvitamin D3,,-2.2,7.9,4.3,30284,76,151,3,2,1.1,6257|6347|7099,RXRB|CCL2|TLR4,-0.51
MyList,GO Biological Processes,19,GO:0002833,positive regulation of response to biotic stimulus,19_GO:0048518 positive regulation of biological process,-2.2,3.6,3.4,30284,332,151,6,4,1.6,3329|3764|4671|7099|7531|8780,HSPD1|KCNJ8|NAIP|TLR4|YWHAE|RIOK3,-0.51
MyList,KEGG Pathway,24,hsa05165,Human papillomavirus infection,,-2.2,3.6,3.4,30284,333,151,6,4,1.6,355|595|3693|5566|6654|90993,FAS|CCND1|ITGB5|PRKACA|SOS1|CREB3L1,-0.51
MyList,GO Biological Processes,19,GO:0048514,blood vessel morphogenesis,19_GO:0032502 developmental process,-2.2,3.2,3.3,30284,441,151,7,4.6,1.7,4017|5154|5534|6347|6654|8829|219699,LOXL2|PDGFA|PPP3R1|CCL2|SOS1|NRP1|UNC5B,-0.5
MyList,GO Biological Processes,19,GO:0006936,muscle contraction,19_GO:0032501 multicellular organismal process,-2.2,4.2,3.5,30284,237,151,5,3.3,1.5,444|493|3764|6525|10060,ASPH|ATP2B4|KCNJ8|SMTN|ABCC9,-0.5
MyList,GO Biological Processes,19,GO:0014074,response to purine-containing compound,19_GO:0050896 response to stimulus,-2.2,5.3,3.8,30284,150,151,4,2.6,1.3,444|3764|5179|10060,ASPH|KCNJ8|PENK|ABCC9,-0.5
MyList,KEGG Pathway,24,hsa05171,Coronavirus disease - COVID-19,,-2.2,4.2,3.5,30284,238,151,5,3.3,1.5,629|718|6347|7099|8829,CFB|C3|CCL2|TLR4|NRP1,-0.49
MyList,WikiPathways,27,WP4666,Hepatitis B infection,,-2.2,5.3,3.8,30284,151,151,4,2.6,1.3,355|6654|7099|90993,FAS|SOS1|TLR4|CREB3L1,-0.49
MyList,GO Biological Processes,19,GO:0043542,endothelial cell migration,19_GO:0009987 cellular process,-2.2,7.7,4.2,30284,78,151,3,2,1.1,3964|4017|8829,LGALS8|LOXL2|NRP1,-0.49
MyList,Reactome Gene Sets,6,R-HSA-3371556,Cellular response to heat stress,,-2.2,7.7,4.2,30284,78,151,3,2,1.1,7531|10762|22824,YWHAE|NUP50|HSPA4L,-0.49
MyList,GO Biological Processes,19,GO:0032729,positive regulation of type II interferon production,19_GO:0032501 multicellular organismal process,-2.2,7.7,4.2,30284,78,151,3,2,1.1,3329|5142|7099,HSPD1|PDE4B|TLR4,-0.49
MyList,KEGG Pathway,24,hsa05133,Pertussis,,-2.2,7.7,4.2,30284,78,151,3,2,1.1,718|2771|7099,C3|GNAI2|TLR4,-0.49
MyList,GO Biological Processes,19,GO:0032456,endocytic recycling,19_GO:0051179 localization,-2.2,7.7,4.2,30284,78,151,3,2,1.1,8675|30846|81609,STX16|EHD2|SNX27,-0.49
MyList,GO Biological Processes,19,GO:0022409,positive regulation of cell-cell adhesion,19_GO:0048518 positive regulation of biological process,-2.2,3.6,3.4,30284,337,151,6,4,1.6,604|3329|4651|6347|8943|9780,BCL6|HSPD1|MYO10|CCL2|AP3D1|PIEZO1,-0.49
MyList,WikiPathways,27,WP536,Calcium regulation in cardiac cells,,-2.1,5.3,3.7,30284,152,151,4,2.6,1.3,2280|2771|5566|7531,FKBP1A|GNAI2|PRKACA|YWHAE,-0.49
MyList,GO Biological Processes,19,GO:0008064,regulation of actin polymerization or depolymerization,19_GO:0050789 regulation of biological process,-2.1,5.3,3.7,30284,152,151,4,2.6,1.3,5756|5962|7408|11135,TWF1|RDX|VASP|CDC42EP1,-0.49
MyList,GO Biological Processes,19,GO:0045930,negative regulation of mitotic cell cycle,19_GO:0048519 negative regulation of biological process,-2.1,4.2,3.5,30284,240,151,5,3.3,1.5,595|604|3275|6347|51322,CCND1|BCL6|PRMT2|CCL2|WAC,-0.49
MyList,WikiPathways,27,WP4172,PI3K Akt signaling,,-2.1,3.5,3.3,30284,339,151,6,4,1.6,595|3693|5154|6654|7099|90993,CCND1|ITGB5|PDGFA|SOS1|TLR4|CREB3L1,-0.49
MyList,GO Biological Processes,19,GO:0055117,regulation of cardiac muscle contraction,19_GO:0032501 multicellular organismal process,-2.1,7.6,4.2,30284,79,151,3,2,1.1,444|5142|5566,ASPH|PDE4B|PRKACA,-0.49
MyList,CORUM,33,CORUM:1181,C complex spliceosome,,-2.1,7.6,4.2,30284,79,151,3,2,1.1,10250|23451|23524,SRRM1|SF3B1|SRRM2,-0.49
MyList,GO Biological Processes,19,GO:0140962,multicellular organismal-level chemical homeostasis,19_GO:0042592 homeostatic process,-2.1,7.6,4.2,30284,79,151,3,2,1.1,3077|5566|79901,HFE|PRKACA|CYBRD1,-0.49
MyList,GO Biological Processes,19,GO:0043242,negative regulation of protein-containing complex disassembly,19_GO:0048519 negative regulation of biological process,-2.1,7.6,4.2,30284,79,151,3,2,1.1,4281|5756|5962,MID1|TWF1|RDX,-0.49
MyList,Reactome Gene Sets,6,R-HSA-9692914,SARS-CoV-1-host interactions,,-2.1,7.6,4.2,30284,79,151,3,2,1.1,2280|7531|8737,FKBP1A|YWHAE|RIPK1,-0.49
MyList,GO Biological Processes,19,GO:0010720,positive regulation of cell development,19_GO:0032502 developmental process,-2.1,3.1,3.2,30284,447,151,7,4.6,1.7,604|1627|2119|8737|8829|8943|51593,BCL6|DBN1|ETV5|RIPK1|NRP1|AP3D1|SRRT,-0.49
MyList,KEGG Pathway,24,hsa04261,Adrenergic signaling in cardiomyocytes,,-2.1,5.2,3.7,30284,154,151,4,2.6,1.3,493|2771|5566|90993,ATP2B4|GNAI2|PRKACA|CREB3L1,-0.48
MyList,GO Biological Processes,19,GO:0018105,peptidyl-serine phosphorylation,19_GO:0009987 cellular process,-2.1,7.5,4.1,30284,80,151,3,2,1.1,5566|7150|8737,PRKACA|TOP1|RIPK1,-0.48
MyList,GO Biological Processes,19,GO:0007193,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,19_GO:0050896 response to stimulus,-2.1,7.5,4.1,30284,80,151,3,2,1.1,2771|5566|9590,GNAI2|PRKACA|AKAP12,-0.48
MyList,GO Biological Processes,19,GO:0019216,regulation of lipid metabolic process,19_GO:0050789 regulation of biological process,-2.1,3.5,3.3,30284,343,151,6,4,1.6,718|2908|5154|5566|51099|51141,C3|NR3C1|PDGFA|PRKACA|ABHD5|INSIG2,-0.47
MyList,GO Biological Processes,19,GO:0030832,regulation of actin filament length,19_GO:0050789 regulation of biological process,-2.1,5.2,3.7,30284,155,151,4,2.6,1.3,5756|5962|7408|11135,TWF1|RDX|VASP|CDC42EP1,-0.47
MyList,KEGG Pathway,24,hsa04934,Cushing syndrome,,-2.1,5.2,3.7,30284,155,151,4,2.6,1.3,595|2771|5566|90993,CCND1|GNAI2|PRKACA|CREB3L1,-0.47
MyList,GO Biological Processes,19,GO:0071356,cellular response to tumor necrosis factor,19_GO:0050896 response to stimulus,-2.1,5.2,3.7,30284,155,151,4,2.6,1.3,355|6347|8737|9590,FAS|CCL2|RIPK1|AKAP12,-0.47
MyList,KEGG Pathway,24,hsa04921,Oxytocin signaling pathway,,-2.1,5.2,3.7,30284,155,151,4,2.6,1.3,595|2771|5534|5566,CCND1|GNAI2|PPP3R1|PRKACA,-0.47
MyList,Reactome Gene Sets,6,R-HSA-69275,G2/M Transition,,-2.1,5.1,3.7,30284,157,151,4,2.6,1.3,5566|7531|10381|10426,PRKACA|YWHAE|TUBB3|TUBGCP3,-0.45
MyList,GO Biological Processes,19,GO:0001525,angiogenesis,19_GO:0032502 developmental process,-2.1,3.5,3.3,30284,347,151,6,4,1.6,4017|5154|5534|6347|8829|219699,LOXL2|PDGFA|PPP3R1|CCL2|NRP1|UNC5B,-0.45
MyList,GO Biological Processes,19,GO:1903530,regulation of secretion by cell,19_GO:0051179 localization,-2.1,2.8,3.1,30284,571,151,8,5.3,1.8,18|2029|2771|3077|5566|7099|9367|22930,ABAT|ENSA|GNAI2|HFE|PRKACA|TLR4|RAB9A|RAB3GAP1,-0.45
MyList,GO Biological Processes,19,GO:0051336,regulation of hydrolase activity,19_GO:0065007 biological regulation,-2.1,3.1,3.2,30284,457,151,7,4.6,1.7,355|444|4671|5962|8743|22930|51735,FAS|ASPH|NAIP|RDX|TNFSF10|RAB3GAP1|RAPGEF6,-0.45
MyList,KEGG Pathway,24,hsa04110,Cell cycle,,-2.1,5.1,3.6,30284,158,151,4,2.6,1.3,595|7531|23244|23383,CCND1|YWHAE|PDS5A|MAU2,-0.45
MyList,GO Biological Processes,19,GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,19_GO:0002376 immune system process,-2.1,4,3.4,30284,248,151,5,3.3,1.5,604|718|1191|3329|7099,BCL6|C3|CLU|HSPD1|TLR4,-0.45
MyList,GO Biological Processes,19,GO:0045807,positive regulation of endocytosis,19_GO:0051179 localization,-2.1,5,3.6,30284,159,151,4,2.6,1.3,718|1191|3077|6347,C3|CLU|HFE|CCL2,-0.44
MyList,Reactome Gene Sets,6,R-HSA-453274,Mitotic G2-G2/M phases,,-2.1,5,3.6,30284,159,151,4,2.6,1.3,5566|7531|10381|10426,PRKACA|YWHAE|TUBB3|TUBGCP3,-0.44
MyList,KEGG Pathway,24,hsa04217,Necroptosis,,-2.1,5,3.6,30284,159,151,4,2.6,1.3,355|7099|8737|8743,FAS|TLR4|RIPK1|TNFSF10,-0.44
MyList,WikiPathways,27,WP481,Insulin signaling,,-2.1,5,3.6,30284,160,151,4,2.6,1.3,4641|6654|8986|30846,MYO1C|SOS1|RPS6KA4|EHD2,-0.43
MyList,WikiPathways,27,WP4806,EGFR tyrosine kinase inhibitor resistance,,-2.1,7.2,4,30284,84,151,3,2,1.1,595|5154|6654,CCND1|PDGFA|SOS1,-0.43
MyList,GO Biological Processes,19,GO:0051279,regulation of release of sequestered calcium ion into cytosol,19_GO:0042592 homeostatic process,-2.1,7.2,4,30284,84,151,3,2,1.1,444|2280|5566,ASPH|FKBP1A|PRKACA,-0.43
MyList,GO Biological Processes,19,GO:0007584,response to nutrient,19_GO:0050896 response to stimulus,-2.1,5,3.6,30284,161,151,4,2.6,1.3,2029|2771|5179|23530,ENSA|GNAI2|PENK|NNT,-0.43
MyList,GO Biological Processes,19,GO:0032956,regulation of actin cytoskeleton organization,19_GO:0050789 regulation of biological process,-2.1,3.4,3.2,30284,354,151,6,4,1.6,5154|5756|5962|7408|8829|11135,PDGFA|TWF1|RDX|VASP|NRP1|CDC42EP1,-0.42
MyList,WikiPathways,27,WP4298,Acute viral myocarditis,,-2.1,7.1,4,30284,85,151,3,2,1.1,595|6654|7099,CCND1|SOS1|TLR4,-0.42
MyList,KEGG Pathway,24,hsa04020,Calcium signaling pathway,,-2,3.9,3.3,30284,254,151,5,3.3,1.5,444|493|5154|5534|5566,ASPH|ATP2B4|PDGFA|PPP3R1|PRKACA,-0.41
MyList,KEGG Pathway,24,hsa05161,Hepatitis B,,-2,4.9,3.6,30284,163,151,4,2.6,1.3,355|6654|7099|90993,FAS|SOS1|TLR4|CREB3L1,-0.41
MyList,GO Biological Processes,19,GO:0001843,neural tube closure,19_GO:0032502 developmental process,-2,7,3.9,30284,86,151,3,2,1.1,5566|5754|7408,PRKACA|PTK7|VASP,-0.41
MyList,GO Biological Processes,19,GO:0045446,endothelial cell differentiation,19_GO:0032502 developmental process,-2,7,3.9,30284,86,151,3,2,1.1,5962|8829|646817,RDX|NRP1|SETSIP,-0.41
MyList,GO Biological Processes,19,GO:2001056,positive regulation of cysteine-type endopeptidase activity,19_GO:0048518 positive regulation of biological process,-2,7,3.9,30284,86,151,3,2,1.1,355|444|8743,FAS|ASPH|TNFSF10,-0.41
MyList,GO Biological Processes,19,GO:0035023,regulation of Rho protein signal transduction,19_GO:0050896 response to stimulus,-2,7,3.9,30284,86,151,3,2,1.1,396|604|8829,ARHGDIA|BCL6|NRP1,-0.41
MyList,GO Biological Processes,19,GO:0009266,response to temperature stimulus,19_GO:0050896 response to stimulus,-2,4.9,3.5,30284,164,151,4,2.6,1.3,3329|5566|7531|126393,HSPD1|PRKACA|YWHAE|HSPB6,-0.41
MyList,Reactome Gene Sets,6,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,,-2,6.9,3.9,30284,87,151,3,2,1.1,595|604|6347,CCND1|BCL6|CCL2,-0.4
MyList,GO Biological Processes,19,GO:0010232,vascular transport,19_GO:0051179 localization,-2,6.9,3.9,30284,87,151,3,2,1.1,493|3764|10060,ATP2B4|KCNJ8|ABCC9,-0.4
MyList,GO Biological Processes,19,GO:0060606,tube closure,19_GO:0032502 developmental process,-2,6.9,3.9,30284,87,151,3,2,1.1,5566|5754|7408,PRKACA|PTK7|VASP,-0.4
MyList,GO Biological Processes,19,GO:0150104,transport across blood-brain barrier,19_GO:0051179 localization,-2,6.9,3.9,30284,87,151,3,2,1.1,493|3764|10060,ATP2B4|KCNJ8|ABCC9,-0.4
MyList,GO Biological Processes,19,GO:0051222,positive regulation of protein transport,19_GO:0051179 localization,-2,3.9,3.3,30284,257,151,5,3.3,1.5,18|444|5566|7099|7531,ABAT|ASPH|PRKACA|TLR4|YWHAE,-0.4
MyList,GO Biological Processes,19,GO:0016064,immunoglobulin mediated immune response,19_GO:0002376 immune system process,-2,4.9,3.5,30284,165,151,4,2.6,1.3,604|718|1191|3329,BCL6|C3|CLU|HSPD1,-0.4
MyList,GO Biological Processes,19,GO:0006576,biogenic amine metabolic process,19_GO:0009987 cellular process,-2,6.8,3.9,30284,88,151,3,2,1.1,6611|6723|51573,SMS|SRM|GDE1,-0.39
MyList,WikiPathways,27,WP254,Apoptosis,,-2,6.8,3.9,30284,88,151,3,2,1.1,355|8737|8743,FAS|RIPK1|TNFSF10,-0.39
MyList,GO Biological Processes,19,GO:0050810,regulation of steroid biosynthetic process,19_GO:0050789 regulation of biological process,-2,6.8,3.9,30284,88,151,3,2,1.1,2908|5566|51141,NR3C1|PRKACA|INSIG2,-0.39
MyList,KEGG Pathway,24,hsa04610,Complement and coagulation cascades,,-2,6.8,3.9,30284,88,151,3,2,1.1,629|718|1191,CFB|C3|CLU,-0.39
MyList,GO Biological Processes,19,GO:0002252,immune effector process,19_GO:0002376 immune system process,-2,3,3,30284,474,151,7,4.6,1.7,604|629|718|1191|3329|7099|8729,BCL6|CFB|C3|CLU|HSPD1|TLR4|GBF1,-0.39
MyList,GO Biological Processes,19,GO:0002703,regulation of leukocyte mediated immunity,19_GO:0002376 immune system process,-2,3.9,3.3,30284,260,151,5,3.3,1.5,604|718|3077|3329|7099,BCL6|C3|HFE|HSPD1|TLR4,-0.39
MyList_MCODE_ALL,CORUM,33,CORUM:351,Spliceosome,,-6,51,14,30284,141,17,4,24,10,10250|23451|23524|51593,SRRM1|SF3B1|SRRM2|SRRT,-2.8
MyList_MCODE_ALL,CORUM,33,CORUM:1181,C complex spliceosome,,-4.9,68,14,30284,79,17,3,18,9.2,10250|23451|23524,SRRM1|SF3B1|SRRM2,-2.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006397,mRNA processing,19_GO:0009987 cellular process,-3.9,14,7.1,30284,492,17,4,24,10,10250|23451|23524|51593,SRRM1|SF3B1|SRRM2|SRRT,-1.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0030036,actin cytoskeleton organization,19_GO:0009987 cellular process,-3.7,13,6.7,30284,546,17,4,24,10,4641|5754|8572|9260,MYO1C|PTK7|PDLIM4|PDLIM7,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0051640,organelle localization,19_GO:0051179 localization,-3.7,13,6.7,30284,551,17,4,24,10,1025|4134|4641|79443,CDK9|MAP4|MYO1C|FYCO1,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0030029,actin filament-based process,19_GO:0009987 cellular process,-3.5,12,6.3,30284,616,17,4,24,10,4641|5754|8572|9260,MYO1C|PTK7|PDLIM4|PDLIM7,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0016071,mRNA metabolic process,19_GO:0009987 cellular process,-3.4,11,6.1,30284,646,17,4,24,10,10250|23451|23524|51593,SRRM1|SF3B1|SRRM2|SRRT,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0000377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",19_GO:0009987 cellular process,-3.3,20,7.3,30284,273,17,3,18,9.2,10250|23451|23524,SRRM1|SF3B1|SRRM2,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0000398,"mRNA splicing, via spliceosome",19_GO:0009987 cellular process,-3.3,20,7.3,30284,273,17,3,18,9.2,10250|23451|23524,SRRM1|SF3B1|SRRM2,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0000375,"RNA splicing, via transesterification reactions",19_GO:0009987 cellular process,-3.3,19,7.2,30284,277,17,3,18,9.2,10250|23451|23524,SRRM1|SF3B1|SRRM2,-1.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0008380,RNA splicing,19_GO:0009987 cellular process,-2.8,13,5.8,30284,407,17,3,18,9.2,10250|23451|23524,SRRM1|SF3B1|SRRM2,-0.89
MyList_MCODE_ALL,GO Biological Processes,19,GO:0051656,establishment of organelle localization,19_GO:0051179 localization,-2.8,13,5.7,30284,425,17,3,18,9.2,4134|4641|79443,MAP4|MYO1C|FYCO1,-0.87
MyList_MCODE_ALL,GO Biological Processes,19,GO:0031349,positive regulation of defense response,19_GO:0048518 positive regulation of biological process,-2.7,12,5.5,30284,449,17,3,18,9.2,718|5179|63940,C3|PENK|GPSM3,-0.83
MyList_MCODE_ALL,GO Biological Processes,19,GO:0099536,synaptic signaling,19_GO:0050789 regulation of biological process,-2.7,11,5.4,30284,469,17,3,18,9.2,2771|5179|8572,GNAI2|PENK|PDLIM4,-0.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0051301,cell division,19_GO:0009987 cellular process,-2.5,10,5,30284,522,17,3,18,9.2,2771|4134|7150,GNAI2|MAP4|TOP1,-0.72
MyList_MCODE_ALL,GO Biological Processes,19,GO:0061061,muscle structure development,19_GO:0032502 developmental process,-2.5,10,5,30284,529,17,3,18,9.2,6525|8572|9260,SMTN|PDLIM4|PDLIM7,-0.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0007507,heart development,19_GO:0032502 developmental process,-2.4,9.2,4.7,30284,578,17,3,18,9.2,5754|8572|9260,PTK7|PDLIM4|PDLIM7,-0.64
MyList_MCODE_ALL,GO Biological Processes,19,GO:0030335,positive regulation of cell migration,19_GO:0040011 locomotion,-2.4,8.9,4.6,30284,600,17,3,18,9.2,2771|4641|63940,GNAI2|MYO1C|GPSM3,-0.61
MyList_MCODE_ALL,GO Biological Processes,19,GO:2000147,positive regulation of cell motility,19_GO:0040011 locomotion,-2.3,8.5,4.5,30284,630,17,3,18,9.2,2771|4641|63940,GNAI2|MYO1C|GPSM3,-0.57
MyList_MCODE_ALL,GO Biological Processes,19,GO:0040017,positive regulation of locomotion,19_GO:0040011 locomotion,-2.3,8.3,4.4,30284,646,17,3,18,9.2,2771|4641|63940,GNAI2|MYO1C|GPSM3,-0.56
MyList_MCODE_ALL,GO Biological Processes,19,GO:0008283,cell population proliferation,19_GO:0009987 cellular process,-2.2,7.4,4.1,30284,718,17,3,18,9.2,1025|2771|5179,CDK9|GNAI2|PENK,-0.49
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0031349,positive regulation of defense response,19_GO:0048518 positive regulation of biological process,-3.8,25,8.4,30284,449,8,3,38,17,718|5179|63940,C3|PENK|GPSM3,-1.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0099536,synaptic signaling,19_GO:0050789 regulation of biological process,-3.7,24,8.2,30284,469,8,3,38,17,2771|5179|8572,GNAI2|PENK|PDLIM4,-1.4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0061061,muscle structure development,19_GO:0032502 developmental process,-3.6,21,7.7,30284,529,8,3,38,17,6525|8572|9260,SMTN|PDLIM4|PDLIM7,-1.3
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0030036,actin cytoskeleton organization,19_GO:0009987 cellular process,-3.5,21,7.6,30284,546,8,3,38,17,4641|8572|9260,MYO1C|PDLIM4|PDLIM7,-1.3
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0030335,positive regulation of cell migration,19_GO:0040011 locomotion,-3.4,19,7.2,30284,600,8,3,38,17,2771|4641|63940,GNAI2|MYO1C|GPSM3,-1.2
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0030029,actin filament-based process,19_GO:0009987 cellular process,-3.4,18,7.1,30284,616,8,3,38,17,4641|8572|9260,MYO1C|PDLIM4|PDLIM7,-1.2
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:2000147,positive regulation of cell motility,19_GO:0040011 locomotion,-3.3,18,7,30284,630,8,3,38,17,2771|4641|63940,GNAI2|MYO1C|GPSM3,-1.2
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0040017,positive regulation of locomotion,19_GO:0040011 locomotion,-3.3,18,6.9,30284,646,8,3,38,17,2771|4641|63940,GNAI2|MYO1C|GPSM3,-1.2
MyList_SUB1_MCODE_2,CORUM,33,CORUM:351,Spliceosome,,-8.2,1.4e+02,24,30284,141,6,4,67,19,10250|23451|23524|51593,SRRM1|SF3B1|SRRM2|SRRT,-4.3
MyList_SUB1_MCODE_2,CORUM,33,CORUM:1181,C complex spliceosome,,-6.5,1.9e+02,24,30284,79,6,3,50,20,10250|23451|23524,SRRM1|SF3B1|SRRM2,-2.9
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0006397,mRNA processing,19_GO:0009987 cellular process,-6,41,13,30284,492,6,4,67,19,10250|23451|23524|51593,SRRM1|SF3B1|SRRM2|SRRT,-2.8
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0016071,mRNA metabolic process,19_GO:0009987 cellular process,-5.5,31,11,30284,646,6,4,67,19,10250|23451|23524|51593,SRRM1|SF3B1|SRRM2|SRRT,-2.5
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0000398,"mRNA splicing, via spliceosome",19_GO:0009987 cellular process,-4.8,55,13,30284,273,6,3,50,20,10250|23451|23524,SRRM1|SF3B1|SRRM2,-2.1
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0000377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",19_GO:0009987 cellular process,-4.8,55,13,30284,273,6,3,50,20,10250|23451|23524,SRRM1|SF3B1|SRRM2,-2.1
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0000375,"RNA splicing, via transesterification reactions",19_GO:0009987 cellular process,-4.8,55,13,30284,277,6,3,50,20,10250|23451|23524,SRRM1|SF3B1|SRRM2,-2.1
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0008380,RNA splicing,19_GO:0009987 cellular process,-4.3,37,10,30284,407,6,3,50,20,10250|23451|23524,SRRM1|SF3B1|SRRM2,-1.8
